congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart,age
98,house,M000023,Kenneth,Hood,MacKay,Jr.,3/22/1933,FL,D,No,1/3/1983,49.8
98,house,M000999,Sidney,Wallace,Morrison,,5/13/1933,WA,R,Yes,1/3/1983,49.6
98,house,W000570,Charles,,Wilson,,6/1/1933,TX,D,Yes,1/3/1983,49.6
98,house,Y000033,Don,E.,Young,,6/9/1933,AK,R,Yes,1/3/1983,49.6
98,house,F000430,Don,,Fuqua,,8/20/1933,FL,D,Yes,1/3/1983,49.4
98,house,H000776,Larry,Jones,Hopkins,,10/25/1933,KY,R,Yes,1/3/1983,49.2
98,house,A000103,William,Vollie,Alexander,Jr.,1/16/1934,AR,D,Yes,1/3/1983,49
98,house,S000320,Richard,C.,Shelby,,5/6/1934,AL,D,Yes,1/3/1983,48.7
98,house,J000072,James,M.,Jeffords,,5/11/1934,VT,R,Yes,1/3/1983,48.6
98,house,R000067,William,Richard,Ratchford,,5/24/1934,CT,D,Yes,1/3/1983,48.6
98,house,T000326,Edolphus,,Towns,,7/21/1934,NY,D,No,1/3/1983,48.5
98,house,S000393,Norman,David,Shumway,,7/28/1934,CA,R,Yes,1/3/1983,48.4
98,house,D000373,Julian,C.,Dixon,,8/8/1934,CA,D,Yes,1/3/1983,48.4
98,house,O000006,James,L.,Oberstar,,9/10/1934,MN,D,Yes,1/3/1983,48.3
98,house,L000274,Jerry,,Lewis,,10/21/1934,CA,R,Yes,1/3/1983,48.2
98,house,P000121,Jerry,Mumford,Patterson,,10/25/1934,CA,D,Yes,1/3/1983,48.2
98,house,N000016,Stephen,Lybrook,Neal,,11/7/1934,NC,D,Yes,1/3/1983,48.2
98,house,J000163,Nancy,Lee,Johnson,,1/5/1935,CT,R,No,1/3/1983,48
98,house,N000163,Henry,James,Nowak,,2/21/1935,NY,D,Yes,1/3/1983,47.9
98,house,M000413,Lawrence,Patton,McDonald,,4/1/1935,GA,D,Yes,1/3/1983,47.8
98,house,P000444,John,Edward,Porter,,6/1/1935,IL,R,Yes,1/3/1983,47.6
98,house,K000086,Jack,French,Kemp,,7/13/1935,NY,R,Yes,1/3/1983,47.5
98,house,M000139,Ronald,Charles,Marlenee,,8/8/1935,MT,R,Yes,1/3/1983,47.4
98,house,P000583,Ronald,E.,Paul,,8/20/1935,TX,R,Yes,1/3/1983,47.4
98,house,F000088,Geraldine,Anne,Ferraro,,8/26/1935,NY,D,Yes,1/3/1983,47.4
98,house,M000881,Jim,,Moody,,9/2/1935,WI,D,No,1/3/1983,47.3
98,house,S001115,Allan,Byron,Swift,,9/12/1935,WA,D,Yes,1/3/1983,47.3
98,house,D000222,Ronald,Vernie,Dellums,,11/24/1935,CA,D,Yes,1/3/1983,47.1
98,house,M000183,James,Grubbs,Martin,,12/11/1935,NC,R,Yes,1/3/1983,47.1
98,house,B000422,Edwin,Ruthvin,Bethune,Jr.,12/19/1935,AR,R,Yes,1/3/1983,47
98,house,C000871,Daniel,Bever,Crane,,1/10/1936,IL,R,Yes,1/3/1983,47
98,house,M000041,Edward,Rell,Madigan,,1/13/1936,IL,R,Yes,1/3/1983,47
98,house,S000109,Daniel,,Schaefer,,1/25/1936,CO,R,No,1/3/1983,46.9
98,house,S001075,Donald,Kenneth,Sundquist,,3/15/1936,TN,R,No,1/3/1983,46.8
98,house,R000307,Pat,,Roberts,,4/20/1936,KS,R,Yes,1/3/1983,46.7
98,house,O000159,Major,R.,Owens,,6/28/1936,NY,D,No,1/3/1983,46.5
98,house,K000118,Barbara,Bailey,Kennelly,,7/10/1936,CT,D,Yes,1/3/1983,46.5
98,house,M000702,Barbara,A.,Mikulski,,7/20/1936,MD,D,Yes,1/3/1983,46.5
98,house,C000846,William,J.,Coyne,,8/24/1936,PA,D,Yes,1/3/1983,46.4
98,house,M000303,John,S.,McCain,,8/29/1936,AZ,R,No,1/3/1983,46.3
98,house,B000586,Sherwood,L.,Boehlert,,9/28/1936,NY,R,No,1/3/1983,46.3
98,house,D000267,Butler,Carson,Derrick,Jr.,9/30/1936,SC,D,Yes,1/3/1983,46.3
98,house,B000620,Don,Leroy,Bonker,,3/7/1937,WA,D,Yes,1/3/1983,45.8
98,house,F000102,Bobbi,,Fiedler,,4/22/1937,CA,R,Yes,1/3/1983,45.7
98,house,S001040,Gerry,Eastman,Studds,,5/12/1937,MA,D,Yes,1/3/1983,45.6
98,house,O000107,Solomon,P.,Ortiz,,6/3/1937,TX,D,No,1/3/1983,45.6
98,house,H000878,Carroll,,Hubbard,Jr.,7/7/1937,KY,D,Yes,1/3/1983,45.5
98,house,E000077,Marvin,Henry,Edwards,,7/12/1937,OK,R,Yes,1/3/1983,45.5
98,house,F000208,Ronnie,Gene,Flippo,,8/15/1937,AL,D,Yes,1/3/1983,45.4
98,house,F000215,James,Joseph,Florio,,8/29/1937,NJ,D,Yes,1/3/1983,45.3
98,house,D000017,Norman,Edward,D'Amours,,10/14/1937,NH,D,Yes,1/3/1983,45.2
98,house,W000520,John,Patrick,Williams,,10/30/1937,MT,D,Yes,1/3/1983,45.2
98,house,L000342,William,O.,Lipinski,,12/22/1937,IL,D,No,1/3/1983,45
98,house,R000395,Harold,,Rogers,,12/31/1937,KY,R,Yes,1/3/1983,45
98,house,E000174,Norvell,William,Emerson,,1/1/1938,MO,R,Yes,1/3/1983,45
98,house,S000527,Dennis,Alan,Smith,,1/19/1938,OR,R,Yes,1/3/1983,45
98,house,A000213,Beryl,Franklin,Anthony,Jr.,2/21/1938,AR,D,Yes,1/3/1983,44.9
98,house,S000005,Martin,Olav,Sabo,,2/28/1938,MN,D,Yes,1/3/1983,44.8
98,house,H000058,Katie,Beatrice,Hall,,4/3/1938,IN,D,Yes,1/3/1983,44.8
98,house,B001149,Dan,L.,Burton,,6/21/1938,IN,R,No,1/3/1983,44.5
98,house,P000047,Leon,Edward,Panetta,,6/28/1938,CA,D,Yes,1/3/1983,44.5
98,house,A000224,Leslie,,Aspin,,7/21/1938,WI,D,Yes,1/3/1983,44.5
98,house,O000007,David,Ross,Obey,,10/3/1938,WI,D,Yes,1/3/1983,44.3
98,house,R000459,Toby,A.,Roth,,10/10/1938,WI,R,Yes,1/3/1983,44.2
98,house,S000851,Charles,W.,Stenholm,,10/26/1938,TX,D,Yes,1/3/1983,44.2
98,house,M000473,Matthew,Francis,McHugh,,12/6/1938,NY,D,Yes,1/3/1983,44.1
98,house,E000201,Ben,,Erdreich,,12/9/1938,AL,D,No,1/3/1983,44.1
98,house,W000194,Wes,,Watkins,,12/15/1938,OK,D,Yes,1/3/1983,44.1
98,house,W000672,Frank,R.,Wolf,,1/30/1939,VA,R,Yes,1/3/1983,43.9
98,house,L000516,Stanley,Nelson,Lundine,,2/4/1939,NY,D,Yes,1/3/1983,43.9
98,house,L000486,Michael,Edward,Lowry,,3/8/1939,WA,D,Yes,1/3/1983,43.8
98,house,S000303,E.,Clay,Shaw,Jr.,4/19/1939,FL,R,Yes,1/3/1983,43.7
98,house,J000232,James,Robert,Jones,,5/5/1939,OK,D,Yes,1/3/1983,43.7
98,house,C000773,Thomas,Joseph,Corcoran,,5/23/1939,IL,R,Yes,1/3/1983,43.6
98,house,M000342,Francis,Xavier,McCloskey,,6/12/1939,IN,D,No,1/3/1983,43.6
98,house,H000874,Steny,H.,Hoyer,,6/14/1939,MD,D,Yes,1/3/1983,43.6
98,house,H000340,Charles,Floyd,Hatcher,,7/1/1939,GA,D,Yes,1/3/1983,43.5
98,house,R000436,Charles,Grandison,Rose,III,8/10/1939,NC,D,Yes,1/3/1983,43.4
98,house,W000215,Henry,A.,Waxman,,9/12/1939,CA,D,Yes,1/3/1983,43.3
98,house,W000426,Robert,Russell,Whittaker,,9/18/1939,KS,R,Yes,1/3/1983,43.3
98,house,W000647,Timothy,E.,Wirth,,9/22/1939,CO,D,Yes,1/3/1983,43.3
98,house,M000923,William,Henson,Moore,III,10/4/1939,LA,R,Yes,1/3/1983,43.2
98,house,B000403,Douglas,K.,Bereuter,,10/6/1939,NE,R,Yes,1/3/1983,43.2
98,house,L000556,John,J.,LaFalce,,10/6/1939,NY,D,Yes,1/3/1983,43.2
98,house,M000143,David,Daniel,Marriott,,11/2/1939,UT,R,Yes,1/3/1983,43.2
98,house,W000682,Howard,Eliot,Wolpe,III,11/3/1939,MI,D,Yes,1/3/1983,43.2
98,house,H000206,Thomas,,Harkin,,11/19/1939,IA,D,Yes,1/3/1983,43.1
98,house,R000146,Harry,M.,Reid,,12/2/1939,NV,D,No,1/3/1983,43.1
98,house,M000195,Lynn,Morley,Martin,,12/26/1939,IL,R,Yes,1/3/1983,43
98,house,Z000014,Edwin,Van Wyck,Zschau,,1/6/1940,CA,R,No,1/3/1983,43
98,house,H000269,Frank,Girard,Harrison,,2/2/1940,PA,D,No,1/3/1983,42.9
98,house,B000919,George,Hanks,Brown,,2/12/1940,CO,R,Yes,1/3/1983,42.9
98,house,O000001,Mary,Rose,Oakar,,3/5/1940,OH,D,Yes,1/3/1983,42.8
98,house,F000339,Barney,,Frank,,3/31/1940,MA,D,Yes,1/3/1983,42.8
98,house,P000265,Thomas,E.,Petri,,5/28/1940,WI,R,Yes,1/3/1983,42.6
98,house,C000079,Carroll,Ashmore,Campbell,Jr.,7/24/1940,SC,R,Yes,1/3/1983,42.4
98,house,S000142,Patricia,Scott,Schroeder,,7/30/1940,CO,D,Yes,1/3/1983,42.4
98,house,S000673,Stephen,Joshua,Solarz,,9/12/1940,NY,D,Yes,1/3/1983,42.3
98,house,F000329,Wyche,,Fowler,Jr.,10/6/1940,GA,D,Yes,1/3/1983,42.2
98,house,V000087,Bruce,F.,Vento,,10/7/1940,MN,D,Yes,1/3/1983,42.2
98,house,R000277,Donald,Lawrence,Ritter,,10/21/1940,PA,R,Yes,1/3/1983,42.2
98,house,M000019,Connie,,Mack,III,10/29/1940,FL,R,No,1/3/1983,42.2
98,house,B000711,Barbara,,Boxer,,11/11/1940,CA,D,No,1/3/1983,42.1
98,house,E000184,Glenn,Lee,English,Jr.,11/30/1940,OK,D,Yes,1/3/1983,42.1
98,house,D000327,Norman,D.,Dicks,,12/16/1940,WA,D,Yes,1/3/1983,42
98,house,W000044,Douglas,,Walgren,,12/28/1940,PA,D,Yes,1/3/1983,42
98,house,C000344,Richard,Bruce,Cheney,,1/30/1941,WY,R,Yes,1/3/1983,41.9
98,house,G000132,Richard,Andrew,Gephardt,,1/31/1941,MO,D,Yes,1/3/1983,41.9
98,house,P000097,Charles,,Pashayan,Jr.,3/27/1941,CA,R,Yes,1/3/1983,41.8
98,house,B000410,Howard,L.,Berman,,4/15/1941,CA,D,No,1/3/1983,41.7
98,house,D000065,Harold,John,Daub,Jr.,4/23/1941,NE,R,Yes,1/3/1983,41.7
98,house,S000586,Lawrence,Jack,Smith,,4/25/1941,FL,D,No,1/3/1983,41.7
98,house,H000901,Thomas,Jerald,Huckaby,,7/19/1941,LA,D,Yes,1/3/1983,41.5
98,house,B000236,Jim,,Bates,,7/21/1941,CA,D,No,1/3/1983,41.5
98,house,H000302,Thomas,Forbes,Hartnett,,8/7/1941,SC,R,Yes,1/3/1983,41.4
98,house,K000304,Raymond,Peter,Kogovsek,,8/19/1941,CO,D,Yes,1/3/1983,41.4
98,house,G000402,William,Herbert,Gray,III,8/20/1941,PA,D,Yes,1/3/1983,41.4
98,house,M000249,Robert,T.,Matsui,,9/17/1941,CA,D,Yes,1/3/1983,41.3
98,house,L000447,Trent,,Lott,,10/9/1941,MS,R,Yes,1/3/1983,41.2
98,house,C000809,James,Andrew,Courter,,10/14/1941,NJ,R,Yes,1/3/1983,41.2
98,house,C000621,Ronald,D'Emory,Coleman,,11/29/1941,TX,D,No,1/3/1983,41.1
98,house,T000188,William,M.,Thomas,,12/6/1941,CA,R,Yes,1/3/1983,41.1
98,house,F000347,William,Webster,Franklin,,12/13/1941,MS,R,No,1/3/1983,41.1
98,house,F000392,Jonas,,Frost,III,1/1/1942,TX,D,Yes,1/3/1983,41
98,house,H000074,Tony,P.,Hall,,1/16/1942,OH,D,Yes,1/3/1983,41
98,house,K000322,Kenneth,Bentley,Kramer,,2/19/1942,CO,R,Yes,1/3/1983,40.9
98,house,M000458,Raymond,Joseph,McGrath,,3/27/1942,NY,R,Yes,1/3/1983,40.8
98,house,D000432,Byron,L.,Dorgan,,5/14/1942,ND,D,Yes,1/3/1983,40.6
98,house,C000581,Anthony,Lee,Coelho,,6/15/1942,CA,D,Yes,1/3/1983,40.6
98,house,B000845,Charles,Robin,Britt,,6/29/1942,NC,D,No,1/3/1983,40.5
98,house,C000165,William,,Carney,,7/1/1942,NY,R,Yes,1/3/1983,40.5
98,house,G000365,Phil,,Gramm,,7/8/1942,TX,R,Yes,1/3/1983,40.5
98,house,C000293,Rodney,Dennis,Chandler,,7/13/1942,WA,R,No,1/3/1983,40.5
98,house,S000294,Philip,Riley,Sharp,,7/15/1942,IN,D,Yes,1/3/1983,40.5
98,house,W000528,Lyle,,Williams,,8/23/1942,OH,R,Yes,1/3/1983,40.4
98,house,N000032,Bill,,Nelson,,9/29/1942,FL,D,Yes,1/3/1983,40.3
98,house,F000053,Victor,Herbert,Fazio,Jr.,10/11/1942,CA,D,Yes,1/3/1983,40.2
98,house,L000169,James,A.,Leach,,10/15/1942,IA,R,Yes,1/3/1983,40.2
98,house,A000337,Les,,AuCoin,,10/21/1942,OR,D,Yes,1/3/1983,40.2
98,house,S000749,John,McKee,Spratt,Jr.,11/1/1942,SC,D,No,1/3/1983,40.2
98,house,H000144,Kent,Ronald,Hance,,11/14/1942,TX,D,Yes,1/3/1983,40.1
98,house,A000022,Gary,L.,Ackerman,,11/19/1942,NY,D,No,1/3/1983,40.1
98,house,W000068,Robert,Smith,Walker,,12/23/1942,PA,R,Yes,1/3/1983,40
98,house,S000097,H.,James,Saxton,,1/22/1943,NJ,R,No,1/3/1983,39.9
98,house,C000178,Milton,Robert,Carr,,3/27/1943,MI,D,No,1/3/1983,39.8
98,house,L000371,Robert,Linligthgow,Livingston,Jr.,4/30/1943,LA,R,Yes,1/3/1983,39.7
98,house,M000844,Alan,B.,Mollohan,,5/14/1943,WV,D,No,1/3/1983,39.6
98,house,C000542,Daniel,Ray,Coats,,5/16/1943,IN,R,Yes,1/3/1983,39.6
98,house,C000618,Earl,Thomas,Coleman,,5/29/1943,MO,R,Yes,1/3/1983,39.6
98,house,E000043,Robert,William,Edgar,,5/29/1943,PA,D,Yes,1/3/1983,39.6
98,house,L000264,Meldon,Edises,Levine,,6/7/1943,CA,D,No,1/3/1983,39.6
98,house,T000058,William,J.,Tauzin,,6/14/1943,LA,D,Yes,1/3/1983,39.6
98,house,S000244,F.,James,Sensenbrenner,Jr.,6/14/1943,WI,R,Yes,1/3/1983,39.6
98,house,G000225,Newton,Leroy,Gingrich,,6/17/1943,GA,R,Yes,1/3/1983,39.5
98,house,D000466,Charles,Wayne,Dowdy,,7/27/1943,MS,D,Yes,1/3/1983,39.4
98,house,B000160,Michael,Darr,Barnes,,9/3/1943,MD,D,Yes,1/3/1983,39.3
98,house,R000384,Charles,Elson,Roemer,III,10/4/1943,LA,D,Yes,1/3/1983,39.2
98,house,T000184,Robert,Lindsay,Thomas,,11/20/1943,GA,D,No,1/3/1983,39.1
98,house,D000051,George,,Darden,,11/22/1943,GA,D,No,1/3/1983,39.1
98,house,K000259,Gerald,D.,Kleczka,,11/26/1943,WI,D,No,1/3/1983,39.1
98,house,R000543,Martin,Anthony,Russo,,1/23/1944,IL,D,Yes,1/3/1983,38.9
98,house,M000688,Daniel,Andrew,Mica,,2/4/1944,FL,D,Yes,1/3/1983,38.9
98,house,A000209,Michael,Allen,Andrews,,2/7/1944,TX,D,No,1/3/1983,38.9
98,house,O000163,Michael,G.,Oxley,,2/11/1944,OH,R,Yes,1/3/1983,38.9
98,house,B000780,John,B.,Breaux,,3/1/1944,LA,D,Yes,1/3/1983,38.8
98,house,M000174,David,O'Brien,Martin,,4/26/1944,NY,R,Yes,1/3/1983,38.7
98,house,M000350,Bill,,McCollum,,7/12/1944,FL,R,Yes,1/3/1983,38.5
98,house,M000992,Bruce,Andrew,Morrison,,10/8/1944,CT,D,No,1/3/1983,38.2
98,house,D000563,Richard,J.,Durbin,,11/21/1944,IL,D,No,1/3/1983,38.1
98,house,G000240,Daniel,Robert,Glickman,,11/24/1944,KS,D,Yes,1/3/1983,38.1
98,house,L000237,George,Thomas,Leland,,11/27/1944,TX,D,Yes,1/3/1983,38.1
98,house,B000615,William,Hill,Boner,,2/14/1945,TN,D,Yes,1/3/1983,37.9
98,house,M000725,George,,Miller,,5/17/1945,CA,D,Yes,1/3/1983,37.6
98,house,F000261,Harold,Eugene,Ford,,5/20/1945,TN,D,Yes,1/3/1983,37.6
98,house,B000619,David,E.,Bonior,,6/6/1945,MI,D,Yes,1/3/1983,37.6
98,house,C000858,Larry,E.,Craig,,7/20/1945,ID,R,Yes,1/3/1983,37.5
98,house,R000243,Thomas,Joseph,Ridge,,8/26/1945,PA,R,No,1/3/1983,37.4
98,house,M001057,Robert,Jan,Mrazek,,11/6/1945,NY,D,No,1/3/1983,37.2
98,house,D000416,Brian,Joseph,Donnelly,,3/2/1946,MA,D,Yes,1/3/1983,36.8
98,house,K000009,Marcy,,Kaptur,,6/17/1946,OH,D,No,1/3/1983,36.5
98,house,M000133,Edward,J.,Markey,,7/11/1946,MA,D,Yes,1/3/1983,36.5
98,house,B000648,Douglas,Harry,Bosco,,7/28/1946,CA,D,No,1/3/1983,36.4
98,house,L000396,Thomas,Gilbert,Loeffler,,8/1/1946,TX,R,Yes,1/3/1983,36.4
98,house,B000657,Frederick,C.,Boucher,,8/1/1946,VA,D,No,1/3/1983,36.4
98,house,T000034,Robert,Mooneyhan,Tallon,Jr.,8/8/1946,SC,D,No,1/3/1983,36.4
98,house,L000517,Daniel,E.,Lungren,,9/22/1946,CA,R,Yes,1/3/1983,36.3
98,house,K000319,Peter,Houston,Kostmayer,,9/27/1946,PA,D,No,1/3/1983,36.3
98,house,D000294,Michael,,DeWine,,1/5/1947,OH,R,No,1/3/1983,36
98,house,C000174,Thomas,Richard,Carper,,1/23/1947,DE,D,No,1/3/1983,35.9
98,house,G000445,Judd,A.,Gregg,,2/14/1947,NH,R,Yes,1/3/1983,35.9
98,house,S000663,Olympia,J.,Snowe,,2/21/1947,ME,R,Yes,1/3/1983,35.9
98,house,B000997,John,Wiley,Bryant,,2/22/1947,TX,D,No,1/3/1983,35.9
98,house,S000136,Claudine,,Schneider,,3/25/1947,RI,R,Yes,1/3/1983,35.8
98,house,L000479,William,David,Lowery,,5/2/1947,CA,R,Yes,1/3/1983,35.7
98,house,B000204,Harry,Stephen,Bartlett,,9/19/1947,TX,R,No,1/3/1983,35.3
98,house,F000059,Edward,Farrell,Feighan,,10/22/1947,OH,D,No,1/3/1983,35.2
98,house,R000229,William,Blaine,Richardson,,11/15/1947,NM,D,No,1/3/1983,35.1
98,house,D000064,Thomas,A.,Daschle,,12/9/1947,SD,D,Yes,1/3/1983,35.1
98,house,W000654,Robert,E.,Wise,Jr.,1/6/1948,WV,D,No,1/3/1983,35
98,house,G000321,Albert,Arnold,Gore,Jr.,3/31/1948,TN,D,Yes,1/3/1983,34.8
98,house,S000407,Gerald,Edward,Sikorski,,4/26/1948,MN,D,No,1/3/1983,34.7
98,house,G000120,Sam,,Gejdenson,,5/20/1948,CT,D,Yes,1/3/1983,34.6
98,house,M000512,John,Rettie,McKernan,Jr.,5/20/1948,ME,R,No,1/3/1983,34.6
98,house,H000981,Duncan,L.,Hunter,,5/31/1948,CA,R,Yes,1/3/1983,34.6
98,house,L000225,Richard,Henry,Lehman,,7/20/1948,CA,D,No,1/3/1983,34.5
98,house,S000477,James,Charles,Slattery,,8/4/1948,KS,D,No,1/3/1983,34.4
98,house,B000644,Robert,A.,Borski,,10/20/1948,PA,D,No,1/3/1983,34.2
98,house,D000593,Royden,Patrick,Dyson,,11/15/1948,MD,D,Yes,1/3/1983,34.1
98,house,H000547,Dennis,Mark,Hertel,,12/7/1948,MI,D,Yes,1/3/1983,34.1
98,house,D000471,Thomas,Joseph,Downey,,1/28/1949,NY,D,Yes,1/3/1983,33.9
98,house,W000779,Ron,,Wyden,,5/3/1949,OR,D,Yes,1/3/1983,33.7
98,house,R000011,Nick,J.,Rahall,II,5/20/1949,WV,D,Yes,1/3/1983,33.6
98,house,M000432,Bob,,McEwen,,1/12/1950,OH,R,Yes,1/3/1983,33
98,house,M000398,David,Keith,McCurdy,,3/30/1950,OK,D,Yes,1/3/1983,32.8
98,house,E000031,Dennis,Edward,Eckart,,4/6/1950,OH,D,Yes,1/3/1983,32.7
98,house,T000053,Thomas,Joseph,Tauke,,10/11/1950,IA,R,Yes,1/3/1983,32.2
98,house,S001139,Michael,Lynn,Synar,,10/17/1950,OK,D,Yes,1/3/1983,32.2
98,house,S000148,Charles,E.,Schumer,,11/23/1950,NY,D,Yes,1/3/1983,32.1
98,house,S000779,Harley,Orrin,Staggers,Jr.,2/22/1951,WV,D,No,1/3/1983,31.9
98,house,G000524,Steven,Craig,Gunderson,,5/10/1951,WI,R,Yes,1/3/1983,31.7
98,house,S000409,Mark,Deli,Siljander,,6/11/1951,MI,R,Yes,1/3/1983,31.6
98,house,E000250,Lane,A.,Evans,,8/4/1951,IL,D,No,1/3/1983,31.4
98,house,T000317,Robert,,Torricelli,,8/27/1951,NJ,D,No,1/3/1983,31.4
98,house,W000326,Alan,Dupree,Wheat,,10/16/1951,MO,D,No,1/3/1983,31.2
98,house,P000215,Timothy,Joseph,Penny,,11/19/1951,MN,D,No,1/3/1983,31.1
98,house,F000111,Jack,Milton,Fields,Jr.,2/3/1952,TX,R,Yes,1/3/1983,30.9
98,house,S000286,James,Michael,Shannon,,4/4/1952,MA,D,Yes,1/3/1983,30.7
98,house,K000016,John,R.,Kasich,,5/13/1952,OH,R,No,1/3/1983,30.6
98,house,D000492,David,T.,Dreier,,7/5/1952,CA,R,Yes,1/3/1983,30.5
98,house,W000237,John,Vincent,Weber,,7/24/1952,MN,R,Yes,1/3/1983,30.4
98,house,S000522,Christopher,H.,Smith,,3/4/1953,NJ,R,Yes,1/3/1983,29.8
98,house,H000586,John,Patrick,Hiler,,4/24/1953,IN,R,Yes,1/3/1983,29.7
98,house,C000754,Jim,,Cooper,,6/19/1954,TN,D,No,1/3/1983,28.5
98,house,P000229,Carl,Christopher,Perkins,,8/6/1954,KY,D,No,1/3/1983,28.4
98,senate,S000852,John,Cornelius,Stennis,,8/3/1901,MS,D,Yes,1/3/1983,81.4
98,senate,R000046,Jennings,,Randolph,,3/8/1902,WV,D,Yes,1/3/1983,80.8
98,senate,T000254,J.,Strom,Thurmond,,12/5/1902,SC,R,Yes,1/3/1983,80.1
98,senate,B001077,Quentin,Northrup,Burdick,,6/19/1908,ND,D,Yes,1/3/1983,74.5
98,senate,G000267,Barry,Morris,Goldwater,,1/1/1909,AZ,R,Yes,1/3/1983,74
98,senate,J000013,Henry,Martin,Jackson,,5/31/1912,WA,D,Yes,1/3/1983,70.6
98,senate,S000776,Robert,Theodore,Stafford,,8/8/1913,VT,R,Yes,1/3/1983,69.4
98,senate,C000877,Alan,,Cranston,,6/19/1914,CA,D,Yes,1/3/1983,68.5
98,senate,P000553,William,,Proxmire,,11/11/1915,WI,D,Yes,1/3/1983,67.1
98,senate,M000250,Spark,Masayuki,Matsunaga,,10/8/1916,HI,D,Yes,1/3/1983,66.2
98,senate,M000678,Howard,Morton,Metzenbaum,,6/4/1917,OH,D,Yes,1/3/1983,65.6
98,senate,B001210,Robert,C.,Byrd,,11/20/1917,WV,D,Yes,1/3/1983,65.1
98,senate,L000428,Russell,Billiu,Long,,11/3/1918,LA,D,Yes,1/3/1983,64.2
98,senate,P000193,Claiborne,de Borda,Pell,,11/22/1918,RI,D,Yes,1/3/1983,64.1
98,senate,P000222,Charles,Harting,Percy,,9/27/1919,IL,R,Yes,1/3/1983,63.3
98,senate,C000322,Eugene,A.,Chappie,,3/28/1920,WA,R,Yes,1/3/1983,62.8
98,senate,B000401,Lloyd,Millard,Bentsen,Jr.,2/11/1921,TX,D,Yes,1/3/1983,61.9
98,senate,H000445,Howell,Thomas,Heflin,,6/19/1921,AL,D,Yes,1/3/1983,61.5
98,senate,G000236,John,Herschel,Glenn,Jr.,7/18/1921,OH,D,Yes,1/3/1983,61.5
98,senate,R000460,William,V.,Roth,Jr.,7/22/1921,DE,R,Yes,1/3/1983,61.5
98,senate,E000284,J.,James,Exon,,8/9/1921,NE,D,Yes,1/3/1983,61.4
98,senate,H000463,Jesse,,Helms,,10/18/1921,NC,R,Yes,1/3/1983,61.2
98,senate,H000725,Ernest,F.,Hollings,,1/1/1922,SC,D,Yes,1/3/1983,61
98,senate,H000343,Mark,Odom,Hatfield,,7/12/1922,OR,R,Yes,1/3/1983,60.5
98,senate,M000241,Charles,McCurdy,Mathias,Jr.,7/24/1922,MD,R,Yes,1/3/1983,60.4
98,senate,L000148,Paul,Dominque,Laxalt,,8/2/1922,NV,R,Yes,1/3/1983,60.4
98,senate,C000269,John,Hubbard,Chafee,,10/22/1922,RI,R,Yes,1/3/1983,60.2
98,senate,A000009,James,,Abdnor,,2/13/1923,SD,R,Yes,1/3/1983,59.9
98,senate,D000401,Robert,Joseph,Dole,,7/22/1923,KS,R,Yes,1/3/1983,59.5
98,senate,S000888,Ted,F.,Stevens,,11/18/1923,AK,R,Yes,1/3/1983,59.1
98,senate,L000123,Frank,R.,Lautenberg,,1/23/1924,NJ,D,No,1/3/1983,58.9
98,senate,D000259,Jeremiah,Andrew,Denton,Jr.,7/15/1924,AL,R,Yes,1/3/1983,58.5
98,senate,M000635,John,,Melcher,,9/6/1924,MT,D,Yes,1/3/1983,58.3
98,senate,I000025,Daniel,K.,Inouye,,9/7/1924,HI,D,Yes,1/3/1983,58.3
98,senate,F000268,Wendell,Hampton,Ford,,9/8/1924,KY,D,Yes,1/3/1983,58.3
98,senate,M000346,James,Albertus,McClure,,12/27/1924,ID,R,Yes,1/3/1983,58
98,senate,B001057,Dale,,Bumpers,,8/12/1925,AR,D,Yes,1/3/1983,57.4
98,senate,T000322,John,Goodwin,Tower,,9/29/1925,TX,R,Yes,1/3/1983,57.3
98,senate,E000236,Daniel,Jackson,Evans,,10/16/1925,WA,R,No,1/3/1983,57.2
98,senate,B000063,Howard,Henry,Baker,Jr.,11/15/1925,TN,R,Yes,1/3/1983,57.1
98,senate,H000905,Walter,Darlington,Huddleston,,4/15/1926,KY,D,Yes,1/3/1983,56.7
98,senate,A000208,Mark,,Andrews,,5/19/1926,ND,R,Yes,1/3/1983,56.6
98,senate,H000374,Paula,,Hawkins,,1/24/1927,FL,R,Yes,1/3/1983,55.9
98,senate,W000154,John,W.,Warner,,2/18/1927,VA,R,Yes,1/3/1983,55.9
98,senate,M001054,Daniel,Patrick,Moynihan,,3/16/1927,NY,D,Yes,1/3/1983,55.8
98,senate,D000366,Alan,John,Dixon,,7/7/1927,IL,D,Yes,1/3/1983,55.5
98,senate,G000333,T.,Slade,Gorton,,1/8/1928,WA,R,Yes,1/3/1983,55
98,senate,Z000013,Edward,,Zorinsky,,11/11/1928,NE,D,Yes,1/3/1983,54.1
98,senate,H000439,Jacob,Chic,Hecht,,11/30/1928,NV,R,No,1/3/1983,54.1
98,senate,J000101,Roger,William,Jepsen,,12/23/1928,IA,R,Yes,1/3/1983,54
98,senate,E000004,Thomas,Francis,Eagleton,,9/4/1929,MO,D,Yes,1/3/1983,53.3
98,senate,S000709,Arlen,,Specter,,2/12/1930,PA,R,Yes,1/3/1983,52.9
98,senate,C000356,Lawton,Mainor,Chiles,Jr.,4/3/1930,FL,D,Yes,1/3/1983,52.8
